IsCanceled,LeadTime,ArrivalDateYear,ArrivalDateMonth,ArrivalDateWeekNumber,ArrivalDateDayOfMonth,StaysInWeekendNights,StaysInWeekNights,Adults,Children,Babies,Meal,Country,MarketSegment,DistributionChannel,IsRepeatedGuest,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,Agent,Company,DaysInWaitingList,CustomerType,ADR,RequiredCarParkingSpaces,TotalOfSpecialRequests,ReservationStatus,ReservationStatusDate,ticker,hotel,book_id,ArrivalDate
1,447,2016,Sep,40,29,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,1,       NULL,0,Transient,62,0,0,Canceled,10/21/2015,18,City,CTransient2016September29-18,9/29/2016
1,134,2016,Sep,40,29,1,3,2,0,0,BB       ,ITA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,9,       NULL,0,Transient,137.7,0,2,Canceled,9/17/2016,63,City,CTransient2016September29-63,9/29/2016
1,287,2016,Sep,40,29,1,3,2,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,100.3,0,0,Canceled,2/14/2016,66,City,CTransient2016September29-66,9/29/2016
1,182,2016,Sep,40,30,0,2,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,117.9,0,2,Canceled,9/1/2016,15,City,CTransient2016September30-15,9/30/2016
1,273,2016,Sep,40,30,1,2,2,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient-Party,106.2,0,0,Canceled,1/5/2016,8,City,CTransient-Party2016September30-8,9/30/2016
1,223,2016,Sep,40,30,2,3,2,0,0,SC       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,7,       NULL,0,Transient,73.96,0,0,Canceled,2/22/2016,106,City,CTransient2016September30-106,9/30/2016
1,0,2016,Oct,40,1,0,1,1,0,0,BB       ,PRT,Direct,Direct,0,0,0,A               ,A               ,1,No Deposit,       NULL,       NULL,0,Transient,180,0,0,No-Show,10/1/2016,1,City,CTransient2016October1-1,10/1/2016
1,268,2016,Oct,40,1,1,1,2,0,0,SC       ,IRL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient-Party,95.4,0,0,Canceled,2/17/2016,16,City,CTransient-Party2016October1-16,10/1/2016
1,180,2016,Oct,40,1,2,1,2,0,0,BB       ,IRL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,108.9,0,0,Canceled,8/31/2016,11,City,CTransient2016October1-11,10/1/2016
1,281,2016,Oct,40,1,2,1,2,0,0,HB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,1,       NULL,174,Transient-Party,96,0,0,Canceled,9/20/2016,28,City,CTransient-Party2016October1-28,10/1/2016
1,25,2016,Oct,41,2,2,1,2,0,0,SC       ,LUX,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,133,0,1,Canceled,9/8/2016,14,City,CTransient2016October2-14,10/2/2016
1,41,2016,Oct,41,3,1,2,1,0,0,BB       ,CHN,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,105.3,0,0,Canceled,9/28/2016,20,City,CTransient2016October3-20,10/3/2016
1,223,2016,Oct,41,3,1,3,2,0,0,BB       ,ISR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,102.85,0,0,Canceled,2/24/2016,24,City,CTransient2016October3-24,10/3/2016
1,285,2016,Oct,41,3,1,3,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund,31,       NULL,24,Transient,100,0,0,Canceled,1/16/2016,45,City,CTransient2016October3-45,10/3/2016
1,285,2016,Oct,41,3,1,3,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund,31,       NULL,24,Transient,100,0,0,Canceled,1/16/2016,48,City,CTransient2016October3-48,10/3/2016
1,51,2016,Oct,41,5,0,2,2,0,0,SC       ,ITA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,108,0,1,Canceled,8/23/2016,27,City,CTransient2016October5-27,10/5/2016
1,454,2016,Oct,41,6,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,1,       NULL,0,Transient,62,0,0,Canceled,10/21/2015,23,City,CTransient2016October6-23,10/6/2016
1,443,2016,Oct,41,7,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,1,       NULL,391,Transient,65,0,0,Canceled,9/20/2016,12,City,CTransient2016October7-12,10/7/2016
1,130,2016,Oct,41,8,1,1,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,118.8,0,1,Canceled,10/2/2016,4,City,CTransient2016October8-4,10/8/2016
1,103,2016,Oct,42,9,1,0,3,0,0,BB       ,ISR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,9,       NULL,0,Transient,151.2,0,0,Canceled,7/6/2016,3,City,CTransient2016October9-3,10/9/2016
1,115,2016,Oct,42,9,2,1,2,1,0,BB       ,BRA,Online TA,TA/TO,0,0,0,D               ,D               ,1,No Deposit,9,       NULL,0,Transient,151.2,0,2,Canceled,9/28/2016,17,City,CTransient2016October9-17,10/9/2016
1,129,2016,Oct,42,10,1,5,2,0,0,BB       ,NOR,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,9,       NULL,0,Transient,132.3,0,0,Canceled,6/5/2016,33,City,CTransient2016October10-33,10/10/2016
1,181,2016,Oct,42,11,0,1,1,0,0,SC       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,1,No Deposit,9,       NULL,0,Transient,78.48,0,0,Canceled,10/7/2016,3,City,CTransient2016October11-3,10/11/2016
1,183,2016,Oct,42,11,0,1,1,0,0,SC       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,98.1,0,0,Canceled,10/7/2016,13,City,CTransient2016October11-13,10/11/2016
1,108,2016,Oct,42,11,0,4,2,2,0,BB       ,ESP,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit,9,       NULL,0,Transient,199.8,0,0,Canceled,9/11/2016,23,City,CTransient2016October11-23,10/11/2016
1,128,2016,Oct,42,11,0,3,3,0,0,BB       ,RUS,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,9,       NULL,0,Transient,151.2,0,1,Canceled,8/4/2016,31,City,CTransient2016October11-31,10/11/2016
1,110,2016,Oct,42,12,0,1,2,0,0,SC       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,108,0,1,Canceled,10/7/2016,5,City,CTransient2016October12-5,10/12/2016
1,79,2016,Oct,42,12,0,2,2,0,0,BB       ,CHN,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,9,       NULL,0,Transient,119.07,0,0,Canceled,8/4/2016,14,City,CTransient2016October12-14,10/12/2016
1,279,2016,Oct,42,12,0,3,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund,98,       NULL,0,Transient,110,0,0,Canceled,5/5/2016,16,City,CTransient2016October12-16,10/12/2016
1,279,2016,Oct,42,12,0,3,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund,98,       NULL,0,Transient,110,0,0,Canceled,5/5/2016,42,City,CTransient2016October12-42,10/12/2016
1,314,2016,Oct,42,12,0,3,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund,21,       NULL,68,Transient,75,0,0,Canceled,6/28/2016,51,City,CTransient2016October12-51,10/12/2016
1,461,2016,Oct,42,13,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,1,       NULL,0,Transient,59,0,0,Canceled,10/21/2015,5,City,CTransient2016October13-5,10/13/2016
1,36,2016,Oct,42,13,0,1,1,0,0,SC       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,7,       NULL,0,Transient,102.6,0,0,Canceled,9/7/2016,9,City,CTransient2016October13-9,10/13/2016
1,461,2016,Oct,42,13,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,1,       NULL,0,Transient,62,0,0,Canceled,10/21/2015,28,City,CTransient2016October13-28,10/13/2016
1,461,2016,Oct,42,13,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,1,       NULL,0,Transient,62,0,0,Canceled,10/21/2015,41,City,CTransient2016October13-41,10/13/2016
1,37,2016,Oct,42,13,0,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit,56,       NULL,0,Transient-Party,95,0,0,Canceled,9/6/2016,57,City,CTransient-Party2016October13-57,10/13/2016
1,37,2016,Oct,42,13,0,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit,56,       NULL,0,Transient-Party,95,0,0,Canceled,9/6/2016,70,City,CTransient-Party2016October13-70,10/13/2016
1,37,2016,Oct,42,13,0,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit,56,       NULL,0,Transient-Party,95,0,0,Canceled,9/6/2016,81,City,CTransient-Party2016October13-81,10/13/2016
1,37,2016,Oct,42,13,0,3,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit,56,       NULL,0,Transient-Party,105,0,0,Canceled,9/6/2016,88,City,CTransient-Party2016October13-88,10/13/2016
1,37,2016,Oct,42,13,0,3,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit,56,       NULL,0,Transient-Party,105,0,0,Canceled,9/6/2016,107,City,CTransient-Party2016October13-107,10/13/2016
1,75,2016,Oct,42,14,2,5,2,1,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,135,0,2,Canceled,8/16/2016,41,City,CTransient2016October14-41,10/14/2016
1,163,2016,Oct,42,15,0,1,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund,34,       NULL,0,Transient,115,0,0,Canceled,9/27/2016,6,City,CTransient2016October15-6,10/15/2016
1,93,2016,Oct,42,15,2,1,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund,34,       NULL,0,Transient,115,0,0,Canceled,8/11/2016,32,City,CTransient2016October15-32,10/15/2016
1,9,2016,Oct,43,16,2,2,2,0,0,SC       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,140,0,1,Canceled,10/10/2016,92,City,CTransient2016October16-92,10/16/2016
1,67,2016,Oct,43,17,1,0,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,34,       NULL,0,Transient,115,0,0,Canceled,9/27/2016,1,City,CTransient2016October17-1,10/17/2016
1,210,2016,Oct,43,19,0,4,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,96.3,0,0,Canceled,6/27/2016,15,City,CTransient2016October19-15,10/19/2016
1,146,2016,Oct,43,19,1,4,2,1,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,135,0,2,Canceled,10/5/2016,25,City,CTransient2016October19-25,10/19/2016
1,468,2016,Oct,43,20,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,1,       NULL,0,Transient,59,0,0,Canceled,10/21/2015,2,City,CTransient2016October20-2,10/20/2016
1,95,2016,Oct,43,20,0,3,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,D               ,D               ,3,No Deposit,9,       NULL,0,Transient,132.3,0,0,Canceled,8/15/2016,57,City,CTransient2016October20-57,10/20/2016
1,192,2016,Oct,43,21,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,29,       NULL,0,Transient-Party,95,0,0,Canceled,9/6/2016,1,City,CTransient-Party2016October21-1,10/21/2016
1,457,2016,Oct,43,21,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,1,       NULL,391,Transient,65,0,0,Canceled,9/20/2016,16,City,CTransient2016October21-16,10/21/2016
1,457,2016,Oct,43,21,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,1,       NULL,391,Transient,65,0,0,Canceled,9/20/2016,28,City,CTransient2016October21-28,10/21/2016
1,386,2016,Oct,44,23,2,0,2,0,0,HB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit,6,       NULL,0,Transient-Party,115,0,1,Canceled,10/20/2016,2,City,CTransient-Party2016October23-2,10/23/2016
1,87,2016,Oct,44,26,0,3,2,0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,9,       NULL,0,Transient,104.4,0,0,Canceled,8/3/2016,22,City,CTransient2016October26-22,10/26/2016
1,153,2016,Oct,44,27,0,1,2,0,0,SC       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,8,       NULL,0,Transient,80.1,0,2,Canceled,10/15/2016,1,City,CTransient2016October27-1,10/27/2016
1,43,2016,Oct,44,27,0,3,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,No Deposit,85,       NULL,0,Transient,85.5,0,0,Canceled,10/6/2016,50,City,CTransient2016October27-50,10/27/2016
1,464,2016,Oct,44,28,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,1,       NULL,391,Transient,65,0,0,Canceled,9/20/2016,31,City,CTransient2016October28-31,10/28/2016
1,199,2016,Oct,44,28,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,29,       NULL,0,Transient-Party,95,0,0,Canceled,10/21/2016,23,City,CTransient-Party2016October28-23,10/28/2016
1,247,2016,Oct,44,28,1,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,37,       NULL,0,Transient,110,0,0,Canceled,3/15/2016,80,City,CTransient2016October28-80,10/28/2016
1,189,2016,Oct,44,28,1,2,2,0,0,BB       ,AUT,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,9,       NULL,0,Transient,109.8,0,0,Canceled,9/26/2016,81,City,CTransient2016October28-81,10/28/2016
1,128,2016,Oct,44,29,2,1,3,0,0,BB       ,ITA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,9,       NULL,0,Transient,123.3,0,1,Canceled,10/21/2016,35,City,CTransient2016October29-35,10/29/2016
1,282,2016,Oct,44,29,2,2,2,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,2,No Deposit,9,       NULL,0,Transient,88.83,0,1,Canceled,10/8/2016,54,City,CTransient2016October29-54,10/29/2016
1,95,2016,Oct,44,29,2,4,2,2,0,BB       ,SVN,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit,9,       NULL,0,Transient,156.45,0,1,Canceled,10/15/2016,58,City,CTransient2016October29-58,10/29/2016
1,69,2016,Oct,45,31,1,4,2,0,0,SC       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,79.38,0,2,Canceled,9/6/2016,16,City,CTransient2016October31-16,10/31/2016
1,166,2016,Nov,45,1,0,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund,236,       NULL,0,Transient,110,0,0,Canceled,7/13/2016,5,City,CTransient2016November1-5,11/1/2016
1,166,2016,Nov,45,1,0,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund,236,       NULL,0,Transient,110,0,0,Canceled,7/13/2016,16,City,CTransient2016November1-16,11/1/2016
1,166,2016,Nov,45,1,0,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund,236,       NULL,0,Transient,110,0,0,Canceled,7/13/2016,40,City,CTransient2016November1-40,11/1/2016
1,166,2016,Nov,45,1,0,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund,236,       NULL,0,Transient,110,0,0,Canceled,7/13/2016,64,City,CTransient2016November1-64,11/1/2016
1,166,2016,Nov,45,1,0,3,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund,236,       NULL,0,Transient,110,0,0,Canceled,7/13/2016,90,City,CTransient2016November1-90,11/1/2016
1,304,2016,Nov,45,3,0,3,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund,21,       NULL,0,Transient,89,0,0,Canceled,2/1/2016,79,City,CTransient2016November3-79,11/3/2016
1,304,2016,Nov,45,3,0,3,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund,21,       NULL,0,Transient,89,0,0,Canceled,2/1/2016,95,City,CTransient2016November3-95,11/3/2016
1,305,2016,Nov,45,4,1,2,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund,21,       NULL,0,Transient,89,0,0,Canceled,2/1/2016,64,City,CTransient2016November4-64,11/4/2016
1,305,2016,Nov,45,4,1,2,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund,21,       NULL,0,Transient,89,0,0,Canceled,2/1/2016,99,City,CTransient2016November4-99,11/4/2016
1,305,2016,Nov,45,4,1,2,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund,21,       NULL,0,Transient,89,0,0,Canceled,2/1/2016,100,City,CTransient2016November4-100,11/4/2016
1,95,2016,Nov,45,5,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,       NULL,       NULL,0,Transient-Party,75,0,0,Canceled,10/21/2016,2,City,CTransient-Party2016November5-2,11/5/2016
1,95,2016,Nov,45,5,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,       NULL,       NULL,0,Transient-Party,75,0,0,Canceled,10/21/2016,10,City,CTransient-Party2016November5-10,11/5/2016
1,95,2016,Nov,45,5,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,       NULL,       NULL,0,Transient-Party,75,0,0,Canceled,10/21/2016,39,City,CTransient-Party2016November5-39,11/5/2016
1,95,2016,Nov,45,5,0,1,1,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,No Deposit,       NULL,       NULL,0,Transient-Party,75,0,0,Canceled,10/21/2016,41,City,CTransient-Party2016November5-41,11/5/2016
1,5,2016,Nov,46,6,2,2,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,7,       NULL,0,Transient,151.94,0,0,Canceled,11/1/2016,7,City,CTransient2016November6-7,11/6/2016
1,19,2016,Nov,46,7,1,1,1,0,0,BB       ,CHN,Online TA,TA/TO,0,0,0,D               ,K               ,1,No Deposit,9,       NULL,0,Transient,6,0,0,Canceled,11/7/2016,21,City,CTransient2016November7-21,11/7/2016
1,277,2016,Nov,46,7,1,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,       NULL,       NULL,0,Transient,100,0,0,Canceled,4/4/2016,73,City,CTransient2016November7-73,11/7/2016
1,277,2016,Nov,46,7,1,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,       NULL,       NULL,0,Transient,100,0,0,Canceled,4/4/2016,139,City,CTransient2016November7-139,11/7/2016
1,277,2016,Nov,46,7,1,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,       NULL,       NULL,0,Transient,100,0,0,Canceled,4/4/2016,156,City,CTransient2016November7-156,11/7/2016
1,277,2016,Nov,46,7,1,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,       NULL,       NULL,0,Transient,100,0,0,Canceled,4/4/2016,161,City,CTransient2016November7-161,11/7/2016
1,52,2016,Nov,46,9,0,3,1,0,0,BB       ,CHN,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,125.99,0,1,Canceled,10/16/2016,5,City,CTransient2016November9-5,11/9/2016
1,10,2016,Nov,46,10,0,1,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,83,       NULL,0,Transient,120,0,0,Canceled,11/2/2016,1,City,CTransient2016November10-1,11/10/2016
1,10,2016,Nov,46,10,0,1,1,0,0,BB       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,83,       NULL,0,Transient,120,0,0,Canceled,11/2/2016,8,City,CTransient2016November10-8,11/10/2016
1,300,2016,Nov,46,11,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,1,       NULL,0,Transient,65,0,0,Canceled,3/14/2016,25,City,CTransient2016November11-25,11/11/2016
1,300,2016,Nov,46,11,0,2,2,0,0,BB       ,PRT,Groups,TA/TO,0,0,0,A               ,A               ,0,Non Refund,1,       NULL,0,Transient,65,0,0,Canceled,3/14/2016,27,City,CTransient2016November11-27,11/11/2016
1,54,2016,Nov,46,11,1,2,2,0,0,SC       ,ESP,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,79.2,0,0,Canceled,9/19/2016,46,City,CTransient2016November11-46,11/11/2016
1,39,2016,Nov,46,12,2,4,3,0,0,BB       ,CZE,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,9,       NULL,0,Transient,124.67,0,0,Canceled,10/4/2016,32,City,CTransient2016November12-32,11/12/2016
1,131,2016,Nov,47,13,2,4,2,0,0,SC       ,USA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,85.27,0,1,Canceled,9/6/2016,21,City,CTransient2016November13-21,11/13/2016
1,57,2016,Nov,47,17,0,2,2,0,0,HB       ,BEL,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,9,       NULL,0,Transient,136.8,0,1,Canceled,10/2/2016,8,City,CTransient2016November17-8,11/17/2016
1,18,2016,Nov,47,17,1,3,1,0,0,SC       ,PRT,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,7,       NULL,0,Transient,48.5,0,0,Canceled,10/31/2016,37,City,CTransient2016November17-37,11/17/2016
1,211,2016,Nov,47,18,0,1,2,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,78.3,0,0,Canceled,4/29/2016,3,City,CTransient2016November18-3,11/18/2016
1,50,2016,Nov,47,18,1,2,2,0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,93.6,0,2,Canceled,10/9/2016,45,City,CTransient2016November18-45,11/18/2016
1,50,2016,Nov,47,18,1,2,1,0,0,BB       ,LUX,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,86.4,0,2,Canceled,10/12/2016,48,City,CTransient2016November18-48,11/18/2016
1,50,2016,Nov,47,18,1,2,2,0,0,BB       ,BEL,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,93.6,0,2,Canceled,10/9/2016,51,City,CTransient2016November18-51,11/18/2016
1,26,2016,Nov,47,19,1,1,2,0,0,BB       ,GBR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,104,0,1,Canceled,10/27/2016,17,City,CTransient2016November19-17,11/19/2016
1,49,2016,Nov,47,19,2,5,2,0,0,SC       ,USA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,74.8,0,0,Canceled,10/3/2016,33,City,CTransient2016November19-33,11/19/2016
1,95,2016,Nov,48,20,2,0,2,0,0,BB       ,HUN,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,90,0,2,Canceled,9/21/2016,14,City,CTransient2016November20-14,11/20/2016
1,66,2016,Nov,48,20,8,20,2,2,0,BB       ,AGO,Online TA,TA/TO,0,0,0,F               ,F               ,0,No Deposit,9,       NULL,0,Transient,147.9,0,1,Canceled,9/22/2016,32,City,CTransient2016November20-32,11/20/2016
1,215,2016,Nov,48,21,1,1,2,0,0,BB       ,PRT,Groups,Corporate,0,0,0,A               ,A               ,1,No Deposit,       NULL,233,0,Transient,147,0,0,Canceled,11/21/2016,8,City,CTransient2016November21-8,11/21/2016
1,308,2016,Nov,48,25,0,2,2,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund,20,       NULL,0,Transient,52,0,0,Canceled,3/15/2016,10,City,CTransient2016November25-10,11/25/2016
1,155,2016,Nov,48,25,2,2,2,0,0,BB       ,DEU,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,85,0,1,Canceled,11/20/2016,54,City,CTransient2016November25-54,11/25/2016
1,88,2016,Nov,48,26,0,1,2,2,0,BB       ,NLD,Online TA,TA/TO,0,0,0,F               ,F               ,3,No Deposit,9,       NULL,0,Transient,156.6,0,1,Canceled,10/5/2016,6,City,CTransient2016November26-6,11/26/2016
1,17,2016,Nov,49,27,2,3,3,0,0,BB       ,CHN,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,9,       NULL,0,Transient,138.6,0,1,Canceled,11/19/2016,11,City,CTransient2016November27-11,11/27/2016
1,290,2016,Dec,49,1,1,3,2,0,0,BB       ,SVK,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,9,       NULL,0,Transient,86.7,0,0,Canceled,10/27/2016,22,City,CTransient2016December1-22,12/1/2016
1,114,2016,Dec,49,1,1,3,2,0,0,BB       ,BRA,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,85,0,1,Canceled,11/5/2016,31,City,CTransient2016December1-31,12/1/2016
1,18,2016,Dec,49,1,2,6,2,0,0,SC       ,UKR,Online TA,TA/TO,0,0,0,A               ,A               ,0,No Deposit,9,       NULL,0,Transient,75.54,0,0,Canceled,11/16/2016,49,City,CTransient2016December1-49,12/1/2016
1,266,2016,Dec,49,2,0,2,1,0,0,BB       ,PRT,Offline TA/TO,TA/TO,0,0,0,A               ,A               ,0,Non Refund,56,       NULL,0,Transient,75,0,0,Canceled,6/6/2016,4,City,CTransient2016December2-4,12/2/2016
1,56,2016,Dec,49,2,0,2,3,0,0,BB       ,FRA,Online TA,TA/TO,0,0,0,D               ,D               ,0,No Deposit,9,       NULL,0,Transient,126,0,0,Canceled,10/7/2016,22,City,CTransient2016December2-22,12/2/2016
